"geneID","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","Count","SYMBOL"
"127281/407031/1907/1491/2948/2944/2946/493/85414/5629/8644/1109/55301/340895/240/1559/119548/5406/5407/5408/1571/3948/3992/9415/57571/9965/116519/337/345/586/9971/5053/32/5319/442909/2628/11001/8854/3990/1543/11057/8399/116285/6296/1066/79152/246/239/247/242/59344/114881/9388/2593/57834/634/23498/55258/130013/8942/2571/114880/1373/53632/189/92086/55902/102724560/873/875/728226/91227/2678/7494/50487/1582/11343/5947/5352/253017/79966/6507/2264/60481/6785/9444/435/51085/5166/1576/6916/6770/2171/10020/216/570/9536/445/5730/5009/9104/5354","GO:0016053","organic acid biosynthetic process","102/4017","335/18434",0.304477611940298,1.39724677582959,3.87317368673563,0.00012120746238592,0.00211257271616728,0.00166156991512808,102,NA
"127281/407031/1907/199974/1573/27329/2948/2944/2946/51179/85414/2052/1645/1646/8644/1109/79746/5264/55301/240/1562/1557/1559/51703/119548/5406/5407/5408/1571/219970/747/3992/9415/116519/337/345/32/5319/51084/442909/100137049/283748/11001/3990/1543/11057/8399/116285/6296/1066/8824/79152/246/239/247/242/59344/79777/6662/9663/9388/10449/440503/718/4051/66002/8529/57834/9518/1549/1555/634/2168/55258/55289/53632/54657/54577/54658/54600/54578/54575/54576/55902/5105/873/2678/7494/50487/5468/11343/9370/253017/79966/6622/127/131/2169/3248/285440/28965/7148/60481/6785/9444/7291/51085/948/5166/1576/857/3952/231/6916/27010/2171/570/22949/9536/5730/9104/5354","GO:0006631","fatty acid metabolic process","122/4017","409/18434",0.298288508557457,1.36884500043519,3.98179958148612,7.559408495031e-05,0.00145140643104595,0.00114155278158881,122,NA
"127281/407031/1907/2948/2944/2946/85414/5629/8644/1109/55301/340895/240/1559/119548/5406/5407/5408/1571/3948/3992/9415/9965/116519/337/345/9971/32/5319/442909/2628/11001/8854/3990/1543/11057/8399/116285/6296/1066/79152/246/239/247/242/59344/114881/9388/2593/634/55258/130013/114880/53632/55902/873/7494/50487/1582/11343/5947/253017/79966/2264/60481/6785/9444/51085/5166/1576/6916/6770/2171/570/9536/5730/9104/5354","GO:0072330","monocarboxylic acid biosynthetic process","78/4017","228/18434",0.342105263157895,1.5699199454948,4.57072916987126,9.83242572215646e-06,0.000297332553838011,0.000233856483360132,78,NA
"127281/407031/1907/2948/2944/2946/85414/8644/55301/240/1559/119548/5406/5407/5408/1571/3992/9415/116519/337/345/32/5319/442909/3990/1543/11057/8399/116285/6296/79152/246/239/247/242/59344/9388/634/55258/53632/55902/873/7494/50487/11343/253017/79966/60481/6785/9444/51085/5166/1576/6916/2171/9536/5730/9104/5354","GO:0006633","fatty acid biosynthetic process","59/4017","169/18434",0.349112426035503,1.60207579326325,4.15045929329075,5.88290495197595e-05,0.00118599363831835,0.000932801665894011,59,NA
"1280/3227/652/9241/3237/655/6474/3207","GO:0060272","embryonic skeletal joint morphogenesis","8/4017","12/18434",0.666666666666667,3.05933117583603,3.766690237604,0.00106418837390569,0.0118312707451868,0.00930547070758476,8,NA
"128272/54361/1952/57216/4653/89780/6425/144165/11211/1856/2487/8324/7855/7074/7477/9620/7476/1951/7474/1857/6423/8326/9863/8321/6422/8323","GO:0035567","non-canonical Wnt signaling pathway","26/4017","69/18434",0.376811594202899,1.7291871863421,3.20316702966249,0.00192763091279482,0.0186532988169329,0.0146710974230228,26,NA
"1301/25987/5744/5916/50515/144347/100533183/55512/8313/6662/6474/658/6423/8817/4488/3207","GO:0002063","chondrocyte development","16/4017","33/18434",0.484848484848485,2.22496812788075,3.71768444659583,0.00062421273990574,0.00778399721845344,0.0061222297810831,16,NA
"1301/3784/50801/3736/374462/3356/3249/6323/6335/5270/55584/84059/7124/8989/23349/117531","GO:0050974","detection of mechanical stimulus involved in sensory perception","16/4017","39/18434",0.41025641025641,1.88266533897602,2.91266111856711,0.00528565677812201,0.0410367807369472,0.0322760394302187,16,NA
"1301/57216/7139/5629/10637/89780/6262/79933/27063/5950/4607/187/2348/5318/144165/1280/94/121643/6910/5457/407975/652/6495/23768/51676/54567/8854/4091/65009/2303/161882/1856/8557/55273/9241/8313/6662/2548/2627/3643/6261/7040/10848/6664/344022/129446/4036/8828/3549/182/655/140628/6899/5915/7134/7474/6474/53834/9353/5308/10252/6423/9464/3670/171019/1482/4488/1832/5460/2697/57211/6862/7291/57057/8321/6608/4846/6469/2626/3084/6591/2138/23462/3037/7010/1289/10439/7547/2316","GO:0003007","heart morphogenesis","89/4017","272/18434",0.327205882352941,1.50154673519893,4.39871173893487,1.788581386247e-05,0.00046227949675307,0.000363589711401267,89,NA
"1301/6913/5396/60529/57453/1280/3227/8092/50515/652/6495/51804/7043/145258/10265/2303/3975/3215/3213/3216/3218/3219/9241/6664/10736/1746/3237/3236/3235/23314/655/6899/6474/7020/7291/3201/3204/3207/2737/2138","GO:0048704","embryonic skeletal system morphogenesis","40/4017","96/18434",0.416666666666667,1.91208198489752,4.72938847049417,9.19050374991532e-06,0.000283592687140244,0.000223049873500899,40,NA
"1301/6913/5396/60676/60529/25987/4322/57453/1280/7480/5916/3227/8092/50515/59341/144347/100533183/652/6495/51804/7043/145258/342184/10265/55512/2303/3975/7067/3215/3213/3216/3218/3219/1277/9241/8313/6662/7040/6664/10736/56603/389058/1746/3237/3236/3235/3234/23314/3549/4880/6939/655/102724560/875/6899/7476/5915/6474/2261/579/658/2690/2201/4762/1044/8817/4488/7020/134701/7291/3201/3204/3207/2737/1749/2260/6422/2138/3037/158326/7010","GO:0048705","skeletal system morphogenesis","81/4017","233/18434",0.347639484978541,1.59531647151965,4.82713797882683,3.34062871420061e-06,0.000120262633711222,9.45883531295272e-05,81,NA
"1301/6913/5396/7483/5950/60529/57453/1280/3227/8092/50515/652/6495/51804/7043/145258/10265/2303/3975/3215/3213/3216/3218/3219/1747/1277/9241/6664/10736/1745/1746/3237/3236/3235/23314/3549/81031/655/6899/7474/6474/579/9464/7020/7291/3201/3204/3207/2737/1750/1749/6469/2138/10655","GO:0048706","embryonic skeletal system development","54/4017","135/18434",0.4,1.83559870550162,5.14354379916179,1.27640797114849e-06,5.71830771074524e-05,4.49753420789086e-05,54,NA
"1301/7139/5629/6262/27063/4607/219537/5318/5457/145258/54567/2303/161882/8557/9241/7040/129446/4036/6939/6899/3976/7134/4638/6474/3670/406935/1482/1832/57057/8321/3084","GO:0048644","muscle organ morphogenesis","31/4017","81/18434",0.382716049382716,1.75628271205402,3.60068084418349,0.000549105038475925,0.00709612665107349,0.00558120933169749,31,NA
"1301/7139/5629/6262/27063/4607/5318/5457/54567/2303/161882/8557/9241/7040/129446/4036/6899/7134/4638/6474/3670/406935/1482/1832/57057/8321/3084","GO:0060415","muscle tissue morphogenesis","27/4017","73/18434",0.36986301369863,1.69730017289533,3.15097179569616,0.00218430379030019,0.0203554226868036,0.0160098432055252,27,NA
"1301/7139/5629/6262/27063/4607/5318/5457/54567/2303/161882/8557/9241/7040/129446/4036/7134/3670/1482/1832/57057/3084","GO:0055008","cardiac muscle tissue morphogenesis","22/4017","60/18434",0.366666666666667,1.68263214670982,2.79558037910517,0.00605872863346626,0.0460341592653316,0.0362065520955224,22,NA
"1301/7139/5629/6262/4607/187/5318/6910/5457/407975/652/54567/4091/64220/2303/161882/9241/7040/10848/6664/129446/4036/182/57167/7134/7474/53834/9353/6423/9464/3670/171019/1482/1832/5754/3209/57057/8321/4846/2626/3084/23462","GO:0003231","cardiac ventricle development","42/4017","129/18434",0.325581395348837,1.49409196959434,2.97255064139265,0.00297209089795589,0.0260888327298073,0.0205192556227373,42,NA
"1301/7139/5629/6262/4607/5318/6910/5457/407975/54567/2303/9241/7040/10848/4036/182/7134/6423/9464/3670/1482/1832/57057/2626/3084/23462","GO:0003208","cardiac ventricle morphogenesis","26/4017","71/18434",0.366197183098592,1.68047768813528,3.03237372799869,0.00306454146795154,0.0267065515823788,0.0210051007032808,26,NA
"1301/7139/5629/6262/5950/4607/187/5318/6910/5457/407975/652/54567/4091/2303/161882/9241/2627/7040/10848/6664/4036/8828/182/655/6899/5915/7134/6474/53834/9353/6423/9464/3670/171019/1482/4488/1832/57211/57057/8321/6608/4846/2626/3084/23462/7010","GO:0003206","cardiac chamber morphogenesis","47/4017","129/18434",0.364341085271318,1.67196006121271,4.04263868645352,9.97518804520868e-05,0.00180089365066932,0.00141642968660795,47,NA
"1301/7139/5629/6262/5950/4607/187/5318/6910/5457/407975/652/54567/4091/64220/3480/2303/161882/9241/2627/7040/10848/6664/129446/4036/8828/182/57167/655/6899/5915/7134/7474/6474/53834/9353/6423/9464/3670/171019/1482/4488/1832/5754/57211/3209/57057/8321/6608/4846/2626/3084/23462/7010","GO:0003205","cardiac chamber development","54/4017","172/18434",0.313953488372093,1.44073154210883,3.06531891758697,0.00210046942105016,0.0199116599663187,0.0156608172145284,54,NA
"1301/7482/7483/25987/5744/1280/7480/94/5916/50515/144347/100533183/652/55512/4094/8313/6662/7040/91461/10736/3549/4880/8200/7476/5915/6474/2261/579/658/6423/7045/8817/4488/85477/3207/2737/23516/2260/6591/392255/7227/265","GO:0002062","chondrocyte differentiation","42/4017","116/18434",0.362068965517241,1.6615333110144,3.77270774041392,0.000265967473947345,0.00397238122751821,0.00312433701739676,42,NA
"133/796/187/408/2915/1813/54550/2696/9413/8862","GO:0022401","negative adaptation of signaling pathway","10/4017","20/18434",0.5,2.29449838187702,3.05741166706163,0.00500578283397604,0.0391655557307724,0.030804293084684,10,NA
"133/796/187/408/2915/1813/54550/2696/9413/8862","GO:0023058","adaptation of signaling pathway","10/4017","20/18434",0.5,2.29449838187702,3.05741166706163,0.00500578283397604,0.0391655557307724,0.030804293084684,10,NA
"1382/5396/3664/60529/144165/1280/3890/5916/3229/3227/2583/50515/6910/341640/652/342184/8854/79412/8456/9241/6662/494470/91461/56603/2019/100131390/3239/3236/3235/3549/8200/57167/655/83999/7476/5915/7474/6474/8626/51176/5308/23657/6423/9464/2255/2201/5307/4488/7020/7021/2697/23288/7291/3206/3207/3209/2737/1750/1749/6469/2260/8323/7547","GO:0048736","appendage development","63/4017","190/18434",0.331578947368421,1.52161471640266,3.81485541479022,0.000185458191678576,0.00292859306337344,0.00230338207556818,63,NA
"1382/5396/3664/60529/144165/1280/3890/5916/3229/3227/2583/50515/6910/341640/652/342184/8854/79412/8456/9241/6662/494470/91461/56603/2019/100131390/3239/3236/3235/3549/8200/57167/655/83999/7476/5915/7474/6474/8626/51176/5308/23657/6423/9464/2255/2201/5307/4488/7020/7021/2697/23288/7291/3206/3207/3209/2737/1750/1749/6469/2260/8323/7547","GO:0060173","limb development","63/4017","190/18434",0.331578947368421,1.52161471640266,3.81485541479022,0.000185458191678576,0.00292859306337344,0.00230338207556818,63,NA
"1382/5396/60529/144165/1280/5916/3227/50515/6910/341640/652/342184/8854/9241/6662/494470/91461/56603/2019/100131390/3239/3236/3235/3549/8200/57167/655/7476/5915/7474/6474/8626/51176/6423/9464/2255/2201/5307/4488/7020/7021/2697/23288/7291/3206/3207/3209/2737/1750/1749/6469/2260/8323/7547","GO:0035107","appendage morphogenesis","54/4017","152/18434",0.355263157894737,1.63030148185999,4.11879093292859,6.97301038183988e-05,0.00137370575861132,0.00108044004510661,54,NA
"1382/5396/60529/144165/1280/5916/3227/50515/6910/341640/652/342184/8854/9241/6662/494470/91461/56603/2019/100131390/3239/3236/3235/3549/8200/57167/655/7476/5915/7474/6474/8626/51176/6423/9464/2255/2201/5307/4488/7020/7021/2697/23288/7291/3206/3207/3209/2737/1750/1749/6469/2260/8323/7547","GO:0035108","limb morphogenesis","54/4017","152/18434",0.355263157894737,1.63030148185999,4.11879093292859,6.97301038183988e-05,0.00137370575861132,0.00108044004510661,54,NA
"1382/5396/60529/144165/5916/3227/50515/6910/341640/652/8854/9241/56603/2019/100131390/3239/3236/3235/3549/8200/57167/655/7476/5915/7474/6474/8626/51176/6423/9464/2201/5307/4488/7020/2697/7291/3206/3207/3209/2737/1750/1749/6469/2260/8323","GO:0030326","embryonic limb morphogenesis","45/4017","124/18434",0.362903225806452,1.66536172878171,3.92406294784918,0.000154111165644008,0.00256767033006875,0.00201951096866832,45,NA
"1382/5396/60529/144165/5916/3227/50515/6910/341640/652/8854/9241/56603/2019/100131390/3239/3236/3235/3549/8200/57167/655/7476/5915/7474/6474/8626/51176/6423/9464/2201/5307/4488/7020/2697/7291/3206/3207/3209/2737/1750/1749/6469/2260/8323","GO:0035113","embryonic appendage morphogenesis","45/4017","124/18434",0.362903225806452,1.66536172878171,3.92406294784918,0.000154111165644008,0.00256767033006875,0.00201951096866832,45,NA
"1382/60529/6910/342184/8854/494470/2019/3236/3235/8200/7476/6474/8626/4488/7020/7021/7291/3207/3209/6469","GO:0035136","forelimb morphogenesis","20/4017","41/18434",0.48780487804878,2.23853500670929,4.19068876137933,0.000120900077012722,0.00211257271616728,0.00166156991512808,20,NA
"1382/60529/6910/8854/2019/3235/7476/6474/8626/4488/7020/7291/3207/3209/6469","GO:0035115","embryonic forelimb morphogenesis","15/4017","33/18434",0.454545454545455,2.0859076198882,3.2956464556205,0.00208687711090034,0.019813866195801,0.0155839009570497,15,NA
"1382/8644/1592/1562/8854/1543/59342/56603/339761/54577/54658/54600/54576/5947/130/125/126/131/54905/1577/1551/1576","GO:0042573","retinoic acid metabolic process","22/4017","32/18434",0.6875,3.15493527508091,6.44003436054192,1.67665754633101e-08,1.40839233891805e-06,1.10772155729091e-06,22,NA
"1401/59307/6291/6289/259249/2147/1910/5265/12/8792/130120/5068/3552/2335/54658/3929/3700/197/7124/7036/2056/5004/5005/9536/445","GO:0006953","acute-phase response","25/4017","48/18434",0.520833333333333,2.3901024811219,5.09020516703017,3.96338848410694e-06,0.000136974706010736,0.000107732646975514,25,NA
"1441/431707/133/5818/362/363/5083/652/7043/64919/3714/55512/4804/1747/1277/8313/2627/7040/25818/344167/2736/1745/1746/7475/80326/655/54084/6899/51066/8626/54959/401138/10117/152816/1834/1758/51176/5308/9464/2255/10468/4488/6569/7020/64065/25928/3624/2737/1278/5054/1080/6608/6469/2260/4982/58524/360/3371/265/5251/266","GO:0042476","odontogenesis","61/4017","136/18434",0.448529411764706,2.05830001903674,6.53864749395067,1.5853383287927e-09,1.68212740570847e-07,1.32301826552433e-07,61,NA
"1441/431707/133/5818/652/64919/3714/55512/4804/1747/2627/7040/25818/344167/2736/1745/1746/7475/80326/655/6899/8626/54959/401138/10117/152816/1834/1758/51176/9464/2255/10468/4488/6569/64065/25928/2737/5054/1080/6608/6469/4982/58524/3371/265/266","GO:0042475","odontogenesis of dentin-containing tooth","46/4017","94/18434",0.48936170212766,2.245679267369,6.39119363423575,5.46171435128773e-09,5.1613200619669e-07,4.05945512392586e-07,46,NA
"1441/5818/7040/25818/6899/401138/10117/152816/1758/4488/64065/1080/265/266","GO:0097186","amelogenesis","14/4017","28/18434",0.5,2.29449838187702,3.61836435871379,0.000923780542886024,0.0107857620142368,0.0084831625143303,14,NA
"144165/5015/3975/3170/7474/6862/7547","GO:0090009","primitive streak formation","7/4017","11/18434",0.636363636363636,2.92027066784348,3.36271524533365,0.0033119415010646,0.0281724644141191,0.0221580629851372,7,NA
"1491/2730/189/102724560/875/2678/23657/2729","GO:0006534","cysteine metabolic process","8/4017","12/18434",0.666666666666667,3.05933117583603,3.766690237604,0.00106418837390569,0.0118312707451868,0.00930547070758476,8,NA
"150/9379/1813/3356/321/136/4804/9241/5582/24141/2912/5217/1812/3351/2898/8973","GO:0099171","presynaptic modulation of chemical synaptic transmission","16/4017","37/18434",0.432432432432432,1.98443103297472,3.16391007826039,0.00281621972852979,0.02493777001193,0.0196139276461834,16,NA
"1543/445329/6818/27233/3938/54577/54658/54600/54575/54576/27284","GO:0009812","flavonoid metabolic process","11/4017","12/18434",0.916666666666667,4.20658036677454,5.86510567379669,5.00134407753274e-07,2.56340076109474e-05,2.0161528890607e-05,11,NA
"1573/1557/1559/1571/1543/66002/8529/1549/1555","GO:0019373","epoxygenase P450 pathway","9/4017","17/18434",0.529411764705882,2.42946887492861,3.1124415068926,0.00476376148924007,0.0378100124500314,0.0297381380990135,9,NA
"1573/2946/1562/3992/9415/246/239/247/242/59344/60481","GO:0043651","linoleic acid metabolic process","11/4017","20/18434",0.55,2.52394822006472,3.5993378850483,0.00120189925388034,0.0130672386593238,0.0102775778859448,11,NA
"1573/2948/2944/2946/2947/2330/6097/6283/2052/1645/1592/1562/1557/1559/1244/1571/11309/6579/4842/9153/6095/1543/4363/116285/6799/445329/6818/8824/23491/218/8714/66002/8529/1549/1555/6822/56603/442038/27233/54577/54658/54600/54578/54575/54576/3172/100/873/874/8856/590/57552/10057/7367/7366/7364/10720/27284/134147/2940/2941/54905/5243/1577/1551/1576/9/10","GO:0006805","xenobiotic metabolic process","68/4017","124/18434",0.548387096774194,2.51654661238125,8.94404368767631,8.94375880038212e-16,4.50765443539259e-13,3.5453373700813e-13,68,NA
"1573/2948/2944/2946/2947/2330/6097/6283/9447/2052/1645/27063/1592/1562/1557/1559/1244/1571/3784/11309/6579/4842/9153/6095/1543/4363/116285/6799/445329/6818/8824/23491/1800/218/4843/65266/8714/66002/8529/10715/1549/1555/6822/26291/56603/442038/27233/4780/54577/54658/54600/54578/54575/54576/5621/3172/100/9992/873/874/6663/8856/590/57552/10057/9370/7345/7367/7366/7364/10720/27284/134147/2940/2941/3351/54905/1956/5243/1577/1551/1576/9/10/4824/340485/2203","GO:0071466","cellular response to xenobiotic stimulus","87/4017","196/18434",0.443877551020408,2.03695264513572,7.7038857224009,1.15583087006529e-12,2.41050520763961e-10,1.89589825837569e-10,87,NA
"1583/1543/4036/54657/1591/2638/7124/1576/2260/6591","GO:0042359","vitamin D metabolic process","10/4017","20/18434",0.5,2.29449838187702,3.05741166706163,0.00500578283397604,0.0391655557307724,0.030804293084684,10,NA
"1592/4051/66002/8529/57834/56603/1591/874/54905/1576","GO:0042363","fat-soluble vitamin catabolic process","10/4017","14/18434",0.714285714285714,3.27785483125289,4.50045813339635,9.95579818120987e-05,0.00180089365066932,0.00141642968660795,10,NA
"1592/4051/66002/8529/57834/56603/1591/874/54905/1576","GO:0009111","vitamin catabolic process","10/4017","16/18434",0.625,2.86812297734628,3.94598742900099,0.000515077223074241,0.00672826575627,0.00529188125741161,10,NA
"1592/8854/1543/56603/9227/4131/6569/2056/2626","GO:0033189","response to vitamin A","9/4017","16/18434",0.5625,2.58131067961165,3.34016129492526,0.00277479312261703,0.0246430966308191,0.0193821626417905,9,NA
"163404/53904/9148/7043/84299/1236/5064/140469/22871/2823/1809/57451/9750/6624/6366","GO:0051491","positive regulation of filopodium assembly","15/4017","31/18434",0.483870967741935,2.22048230504228,3.58987642713064,0.000944118629854456,0.0109387537803827,0.00860349281772996,15,NA
"163732/2947/336/51083/2155/7043/4091/3880/2627/51738/7476/51208/10568/6715/167465/100133941/2099/3206/3207/2692/2056/857/6422/4986/4982/7010/4435","GO:0043627","response to estrogen","27/4017","70/18434",0.385714285714286,1.77004160887656,3.40714839201858,0.00105998243027404,0.0118312707451868,0.00930547070758476,27,NA
"1645/1646/8644/1109/23682/7299/1638/1543/1001/1549/27233/130013/4780/54577/54575/54576/7474/23657/51151/54905/1577/1576/231/57016/4435","GO:0019748","secondary metabolic process","25/4017","59/18434",0.423728813559322,1.94449015413307,3.83549344705241,0.000307363377554517,0.00451197501808184,0.00354873557273598,25,NA
"1645/1646/8644/1109/27233/231/57016","GO:0030638","polyketide metabolic process","7/4017","10/18434",0.7,3.21229773462783,3.69371251025285,0.0014835889971285,0.0153118536768484,0.0120430010383038,7,NA
"1645/1646/8644/1109/27233/231/57016","GO:0044598","doxorubicin metabolic process","7/4017","10/18434",0.7,3.21229773462783,3.69371251025285,0.0014835889971285,0.0153118536768484,0.0120430010383038,7,NA
"1645/1646/8644/1109/6569/231/57016","GO:0030647","aminoglycoside antibiotic metabolic process","7/4017","10/18434",0.7,3.21229773462783,3.69371251025285,0.0014835889971285,0.0153118536768484,0.0120430010383038,7,NA
"171389/4583/55107/5029/6338/242/100/3360/10551/1956","GO:0070254","mucus secretion","10/4017","17/18434",0.588235294117647,2.69940986103179,3.70019514343191,0.00100682124117434,0.0114244931831564,0.00898553409473057,10,NA
"1733/1571/7166/23682/7299/1813/121278/5053/9365/1638/50506/405753/1543/1428/6799/445329/6818/1001/5409/6528/3249/6822/4929/25953/3642/7474/27284/6622/23657/9464/6531/6715/51151/1812/6620/1081/389434/1644/100289017/6505/2304/4435","GO:0018958","phenol-containing compound metabolic process","42/4017","116/18434",0.362068965517241,1.6615333110144,3.77270774041392,0.000265967473947345,0.00397238122751821,0.00312433701739676,42,NA
"1755/133/796/4316/5319/283/6038/84659/3494/3501/3493/3502/3495/3507/64127/3960/354/25818/28912/149708/128488/6406/6407/10406/280664/164237/3512/2244/2243/5225/7432/1672/1671/728358/1670","GO:0019731","antibacterial humoral response","35/4017","79/18434",0.443037974683544,2.03309983204293,4.85724623537126,6.45636045392758e-06,0.000213377420903574,0.000167824520513654,35,NA
"183/187/6910/2706/10804/79191/1636/2697/857/59272/2705","GO:0016264","gap junction assembly","11/4017","18/18434",0.611111111111111,2.80438691118303,4.04277662242724,0.000352737882788171,0.0050196675649479,0.00394804332463095,11,NA
"183/187/6910/79191/1636/857/59272","GO:1903596","regulation of gap junction assembly","7/4017","10/18434",0.7,3.21229773462783,3.69371251025285,0.0014835889971285,0.0153118536768484,0.0120430010383038,7,NA
"183/3784/51083/4828/8399/4843/65266/1394/5608/8792/5443/3552/50487/51738/185/6696/4602/3624/3952/4824/51305/9536","GO:0140353","lipid export from cell","22/4017","53/18434",0.415094339622642,1.90486658118092,3.48216538846522,0.000967594662405308,0.0111466905109092,0.00876703815420469,22,NA
"1907/2946/845/477/55811/481/7139/4608/6262/6865/150/7140/3784/796/4607/143872/3736/5318/59341/4842/5587/1113/10021/1143/5023/136/94103/8877/1824/1264/79041/3270/7138/274/10398/100/7125/1908/51738/7134/60675/154/406935/56923/1482/1832/5350/5294/857/2626/80005/9312/59272","GO:0006937","regulation of muscle contraction","53/4017","175/18434",0.302857142857143,1.38981044845123,2.73492539546835,0.00526142407987677,0.0409011476029495,0.0321693619496186,53,NA
